SS_NoSpace,SIPred,Spp
ESSFab/d,18.22467084,Sx
ESSFab/f,16.91101745,Sx
ESSFab/g,18.13418981,Sx
ESSFab/i,17.09037472,Sx
ESSFdc1/101,19.98319806,Sx
ESSFdc1/102,16.28271334,Sx
ESSFdc1/103,17.8078635,Sx
ESSFdc1/110,20.84833131,Sx
ESSFdc1/111,21.42302917,Sx
ESSFdc1/112,20.14206264,Sx
ESSFdc2/01,17.18872363,Sx
ESSFdc2/02,14.69116089,Sx
ESSFdc2/03,15.96537838,Sx
ESSFdc2/04,13.38628251,Sx
ESSFdc2/05,16.15409277,Sx
ESSFdc2/06,18.1400405,Sx
ESSFdc2/07,19.04146473,Sx
ESSFdc2/08,19.33345269,Sx
ESSFdc3/01,20.75570735,Sx
ESSFdc3/02,15.3145609,Sx
ESSFdc3/03,20.03781438,Sx
ESSFdc3/04,16.33382079,Sx
ESSFdc3/05,19.29987964,Sx
ESSFdc3/06,21.49401459,Sx
ESSFdc3/07,22.1121319,Sx
ESSFdc3/08,20.73215827,Sx
ESSFdcw/101,19.61881299,Sx
ESSFdcw/102,17.30271453,Sx
ESSFdcw/103,18.61778773,Sx
ESSFdcw/110,19.69800579,Sx
ESSFdh_WA/101,15.53336182,Sx
ESSFdh_WA/103,11.63443362,Sx
ESSFdh_WA/110,15.93517269,Sx
ESSFdh_WA/111,16.40084036,Sx
ESSFdk1/101,18.95139104,Sx
ESSFdk1/102,13.65824456,Sx
ESSFdk1/103,14.74830039,Sx
ESSFdk1/104,18.67670943,Sx
ESSFdk1/110,20.5385047,Sx
ESSFdk1/111,15.36634028,Sx
ESSFdk2/101,18.28973115,Sx
ESSFdk2/102,14.27647435,Sx
ESSFdk2/103,15.76319465,Sx
ESSFdk2/104,17.70140313,Sx
ESSFdk2/110,19.4581614,Sx
ESSFdk2/111,19.69199499,Sx
ESSFdk2/112,14.36543614,Sx
ESSFdk_MT/101,18.60581544,Sx
ESSFdk_MT/102,13.73011065,Sx
ESSFdk_MT/110,19.82646758,Sx
ESSFdk_MT/111,14.65959798,Sx
ESSFdkp_MT/00,13.97079715,Sx
ESSFdkw/101,17.22384375,Sx
ESSFdkw/102,13.67096714,Sx
ESSFdkw/103,16.80853554,Sx
ESSFdkw/110,16.3209706,Sx
ESSFdm_ID/101,17.46408642,Sx
ESSFdm_ID/103,12.50805662,Sx
ESSFdm_ID/110,19.18302716,Sx
ESSFdm_ID/111,17.83024191,Sx
ESSFdmp_ID/00,14.00692656,Sx
ESSFdv1/01,15.55301871,Sx
ESSFdv1/02,12.77264999,Sx
ESSFdv1/03,12.05692178,Sx
ESSFdv1/04,15.89135411,Sx
ESSFdv1/05,17.42476807,Sx
ESSFdv1/06,13.86447438,Sx
ESSFdv2/01,15.33387187,Sx
ESSFdv2/02,12.31360902,Sx
ESSFdv2/03,11.59501524,Sx
ESSFdv2/04,15.58078382,Sx
ESSFdv2/05,17.22538344,Sx
ESSFdv2/06,13.37555428,Sx
ESSFdvw/01,14.46404972,Sx
ESSFdvw/02,12.81010943,Sx
ESSFdvw/03,12.07605768,Sx
ESSFdvw/05,15.22448297,Sx
ESSFdvw/06,11.63115129,Sx
ESSFmc/01,18.07410194,Sx
ESSFmc/02,14.91497446,Sx
ESSFmc/03,15.63016306,Sx
ESSFmc/04,16.11099769,Sx
ESSFmc/05,20.25184769,Sx
ESSFmc/06,20.07997678,Sx
ESSFmc/07,19.97636581,Sx
ESSFmc/08,15.85536082,Sx
ESSFmc/09,14.52355307,Sx
ESSFmc/10,16.54430762,Sx
ESSFmh/101,19.79943124,Sx
ESSFmh/102,14.77554013,Sx
ESSFmh/103,17.14142292,Sx
ESSFmh/104,18.09575534,Sx
ESSFmh/105,18.89301861,Sx
ESSFmh/110,21.06697423,Sx
ESSFmh/111,21.5845052,Sx
ESSFmh/112,20.16094599,Sx
ESSFmk/01,19.45906497,Sx
ESSFmk/02,16.7322965,Sx
ESSFmk/03,17.98341578,Sx
ESSFmk/04,20.93045259,Sx
ESSFmk/05,22.15084684,Sx
ESSFmk/06,16.51114358,Sx
ESSFmk/07,19.01574776,Sx
ESSFmm1/01,18.764979,Sx
ESSFmm1/02,12.96868705,Sx
ESSFmm1/03,15.33507086,Sx
ESSFmm1/04,16.05147312,Sx
ESSFmm1/05,17.50936728,Sx
ESSFmm1/06,16.31214774,Sx
ESSFmm1/07,10.66325466,Sx
ESSFmm2/01,17.71281237,Sx
ESSFmm2/02,16.27648894,Sx
ESSFmm2/03,15.93807776,Sx
ESSFmm2/04,17.95255148,Sx
ESSFmm2/05,16.14156333,Sx
ESSFmm2/06,14.37559425,Sx
ESSFmm2/07,13.65800573,Sx
ESSFmm3/101,19.22088805,Sx
ESSFmm3/102,15.76059495,Sx
ESSFmm3/103,18.03258152,Sx
ESSFmm3/104,18.66039311,Sx
ESSFmm3/110,18.99381995,Sx
ESSFmm3/111,19.10790289,Sx
ESSFmm3/112,15.22934172,Sx
ESSFmmw/01,17.00974088,Sx
ESSFmmw/02,12.67105042,Sx
ESSFmmw/03,14.96179443,Sx
ESSFmmw/04,15.59789965,Sx
ESSFmmw/05,16.29759456,Sx
ESSFmmw/06,14.31732156,Sx
ESSFmmw/07,12.24844979,Sx
ESSFmv1/01,18.51743807,Sx
ESSFmv1/03,17.53014785,Sx
ESSFmv1/04,20.3568033,Sx
ESSFmv1/05,17.07455675,Sx
ESSFmv2/01,18.19910424,Sx
ESSFmv2/02,17.60018592,Sx
ESSFmv2/04,19.62349274,Sx
ESSFmv2/05,21.31288542,Sx
ESSFmv2/06,18.33251821,Sx
ESSFmv3/01,18.10619023,Sx
ESSFmv3/02,12.93000607,Sx
ESSFmv3/03,13.51666597,Sx
ESSFmv3/04,19.00857902,Sx
ESSFmv3/05,17.88572028,Sx
ESSFmv3/06,16.73411625,Sx
ESSFmv3/07,12.78791536,Sx
ESSFmv3/08,13.69679589,Sx
ESSFmv4/01,18.80090656,Sx
ESSFmv4/02,16.96699731,Sx
ESSFmv4/04,19.77909608,Sx
ESSFmv4/05,16.01171195,Sx
ESSFmw/01,17.35370806,Sx
ESSFmw/02,12.94947719,Sx
ESSFmw/03,15.69229755,Sx
ESSFmw/04,16.79956871,Sx
ESSFmw/05,17.34127278,Sx
ESSFmw/06,19.50110303,Sx
ESSFmw/07,19.07675879,Sx
ESSFmw/08,16.62233759,Sx
ESSFmw1/01,16.98507895,Sx
ESSFmw1/02,13.31735297,Sx
ESSFmw1/03,15.57441708,Sx
ESSFmw1/04,16.64436414,Sx
ESSFmw1/05,17.06849682,Sx
ESSFmw1/06,19.32842269,Sx
ESSFmw1/07,19.03389091,Sx
ESSFmw1/08,16.64697858,Sx
ESSFmw2/01,18.2661418,Sx
ESSFmw2/02,14.09943674,Sx
ESSFmw2/03,16.61737674,Sx
ESSFmw2/04,17.74475132,Sx
ESSFmw2/05,18.29736626,Sx
ESSFmw2/06,20.2911769,Sx
ESSFmw2/07,19.7395456,Sx
ESSFmw2/08,17.09543251,Sx
ESSFmw_WA/101,16.83586671,Sx
ESSFmw_WA/103,14.23370851,Sx
ESSFmw_WA/110,18.42432723,Sx
ESSFmw_WA/111,17.04699065,Sx
ESSFmwp_WA/00,12.17217814,Sx
ESSFmww/01,16.2870218,Sx
ESSFmww/02,13.26622617,Sx
ESSFmww/03,15.86714106,Sx
ESSFmww/04,15.68893109,Sx
ESSFmww/05,17.32179608,Sx
ESSFmww/06,17.5711105,Sx
ESSFmww/07,18.53660647,Sx
ESSFmww/08,15.8865141,Sx
ESSFvc/01,19.39252317,Sx
ESSFvc/02,17.59438135,Sx
ESSFvc/03,18.59036248,Sx
ESSFvc/04,19.22261143,Sx
ESSFvc/05,18.30339791,Sx
ESSFvcw/01,17.34600552,Sx
ESSFvcw/02,13.6677052,Sx
ESSFvcw/03,16.56641135,Sx
ESSFvcw/04,15.7483001,Sx
ESSFvcw/05,15.29618322,Sx
ESSFvh_ID/101,19.78745408,Sx
ESSFvh_ID/102,17.27118075,Sx
ESSFvh_ID/103,17.43823008,Sx
ESSFvh_ID/110,21.63932823,Sx
ESSFvh_ID/111,20.08392091,Sx
ESSFwc2/01,18.85044918,Sx
ESSFwc2/02,16.10273663,Sx
ESSFwc2/03,18.87020229,Sx
ESSFwc2/04,18.25423699,Sx
ESSFwc2/05,18.84945986,Sx
ESSFwc2/06,19.46222558,Sx
ESSFwc2/07,20.3131282,Sx
ESSFwc2/08,18.71842492,Sx
ESSFwc2/09,14.88092838,Sx
ESSFwc3/01,19.67532774,Sx
ESSFwc3/02,17.90012642,Sx
ESSFwc3/03,17.43535619,Sx
ESSFwc4/101,19.87554424,Sx
ESSFwc4/102,18.0791717,Sx
ESSFwc4/103,19.33733023,Sx
ESSFwc4/110,20.98633719,Sx
ESSFwc4/111,19.19351655,Sx
ESSFwc4/112,17.89138083,Sx
ESSFwcw/101,18.16020957,Sx
ESSFwcw/102,12.87351603,Sx
ESSFwcw/103,15.96255792,Sx
ESSFwcw/104,16.20945845,Sx
ESSFwcw/110,15.17031756,Sx
ESSFwh1/101,22.13021491,Sx
ESSFwh1/102,18.16063942,Sx
ESSFwh1/103,19.1855003,Sx
ESSFwh1/104,19.43172394,Sx
ESSFwh1/110,20.80335485,Sx
ESSFwh1/111,19.24140165,Sx
ESSFwh2/101,20.48086567,Sx
ESSFwh2/102,17.72578955,Sx
ESSFwh2/103,18.21949704,Sx
ESSFwh2/104,19.72876522,Sx
ESSFwh2/110,20.78422056,Sx
ESSFwh2/111,21.08552101,Sx
ESSFwh2/112,18.27394717,Sx
ESSFwh3/101,22.82019188,Sx
ESSFwh3/102,16.81927654,Sx
ESSFwh3/103,19.13651897,Sx
ESSFwh3/104,19.846337,Sx
ESSFwh3/110,22.78383638,Sx
ESSFwh3/111,22.64724467,Sx
ESSFwh3/112,20.22766507,Sx
ESSFwh_MT/101,18.2397451,Sx
ESSFwh_MT/102,13.12378673,Sx
ESSFwh_MT/110,19.16946525,Sx
ESSFwh_MT/111,18.22149366,Sx
ESSFwk1/01,19.96314967,Sx
ESSFwk1/02,18.46818759,Sx
ESSFwk1/03,19.40296322,Sx
ESSFwk1/04,18.9467622,Sx
ESSFwk1/05,21.50623185,Sx
ESSFwk1/06,16.37914591,Sx
ESSFwk1/07,17.52868711,Sx
ESSFwk2/01,19.39338975,Sx
ESSFwk2/02,17.58192011,Sx
ESSFwk2/03,19.45450364,Sx
ESSFwk2/04,16.46355864,Sx
ESSFwk2/05,19.98561606,Sx
ESSFwk2/06,16.61056751,Sx
ESSFwm1/101,18.93342788,Sx
ESSFwm1/102,15.71366371,Sx
ESSFwm1/103,18.41802256,Sx
ESSFwm1/104,17.33352117,Sx
ESSFwm1/110,19.80777823,Sx
ESSFwm1/111,21.12466986,Sx
ESSFwm1/112,15.56280264,Sx
ESSFwm2/101,21.1092942,Sx
ESSFwm2/102,17.44209549,Sx
ESSFwm2/103,18.88065136,Sx
ESSFwm2/104,18.16974132,Sx
ESSFwm2/110,21.25262979,Sx
ESSFwm2/111,20.52133151,Sx
ESSFwm2/112,16.86775214,Sx
ESSFwm3/101,19.04463606,Sx
ESSFwm3/102,15.2877963,Sx
ESSFwm3/103,17.26315711,Sx
ESSFwm3/104,17.17322291,Sx
ESSFwm3/105,19.79444991,Sx
ESSFwm3/110,21.03731659,Sx
ESSFwm3/111,19.75012195,Sx
ESSFwm3/112,16.5125093,Sx
ESSFwm4/101,19.64246614,Sx
ESSFwm4/102,15.53217155,Sx
ESSFwm4/103,18.99871193,Sx
ESSFwm4/110,20.81494233,Sx
ESSFwm4/111,19.25579724,Sx
ESSFwm_MT/101,20.72922185,Sx
ESSFwm_MT/103,18.10914222,Sx
ESSFwm_MT/110,21.37911504,Sx
ESSFwm_MT/111,20.38465079,Sx
ESSFwmp_MT/00,13.33991169,Sx
ESSFwmw/101,19.39523265,Sx
ESSFwmw/102,16.86568176,Sx
ESSFwmw/103,17.97489832,Sx
ESSFwmw/110,18.06947319,Sx
ESSFwv/01,16.72034244,Sx
ESSFwv/02,16.09458315,Sx
ESSFwv/03,16.90886,Sx
ESSFwv/04,16.3515324,Sx
ESSFwv/05,18.20436135,Sx
ESSFwv/06,18.49309514,Sx
ESSFwv/07,16.87087449,Sx
ESSFwv/08,14.82050524,Sx
ESSFwv/09,16.76614297,Sx
ESSFxc1/01,16.70815553,Sx
ESSFxc1/02,12.14390379,Sx
ESSFxc1/05,13.39244231,Sx
ESSFxc1/06,16.03557051,Sx
ESSFxc1/07,17.51091624,Sx
ESSFxc1/08,15.3357157,Sx
ESSFxc2/01,20.09857782,Sx
ESSFxc2/02,14.7905226,Sx
ESSFxc2/05,16.72577466,Sx
ESSFxc2/06,19.37131645,Sx
ESSFxc2/07,20.90980848,Sx
ESSFxc2/08,18.76591054,Sx
ESSFxc3/01,16.58802586,Sx
ESSFxc3/02,11.89762123,Sx
ESSFxc3/05,13.29006607,Sx
ESSFxc3/06,15.66730925,Sx
ESSFxc3/07,17.35710088,Sx
ESSFxc3/08,15.0756361,Sx
ESSFxc_CO/101,18.28899617,Sx
ESSFxc_CO/103,15.21347226,Sx
ESSFxc_CO/110,18.63338774,Sx
ESSFxc_CO/111,18.66296893,Sx
ESSFxc_WA/101,17.05377229,Sx
ESSFxc_WA/103,12.86449651,Sx
ESSFxc_WA/110,17.29870258,Sx
ESSFxc_WA/111,16.5893566,Sx
ESSFxcp_CO/00,13.64492455,Sx
ESSFxcw/01,16.28084075,Sx
ESSFxcw/02,13.12301469,Sx
ESSFxcw/05,14.63787077,Sx
ESSFxcw/06,17.11966056,Sx
ESSFxcw/07,15.89181346,Sx
ESSFxcw/08,16.11585499,Sx
ESSFxh_WA/101,16.10404526,Sx
ESSFxh_WA/110,16.39732827,Sx
ESSFxh_WA/111,19.03450909,Sx
ESSFxk_MT/101,17.50671911,Sx
ESSFxk_MT/102,12.2284605,Sx
ESSFxk_MT/103,14.9465201,Sx
ESSFxk_MT/110,18.46351982,Sx
ESSFxk_MT/111,17.77476447,Sx
ESSFxk_UT/101,16.87280168,Sx
ESSFxk_UT/103,14.17149626,Sx
ESSFxk_UT/110,17.84724955,Sx
ESSFxk_UT/111,17.09983738,Sx
ESSFxkp_MT/00,12.89968206,Sx
ESSFxkp_UT/00,13.64854169,Sx
ESSFxv1/01,16.8308398,Sx
ESSFxv1/04,13.82988502,Sx
ESSFxv1/05,15.56464836,Sx
ESSFxv1/06,14.81516896,Sx
ESSFxv1/07,16.94798739,Sx
ESSFxv1/08,14.54788542,Sx
ESSFxv1/09,16.33677974,Sx
ESSFxv2/01,17.49493047,Sx
ESSFxv2/05,15.5240653,Sx
ESSFxv2/06,15.57142595,Sx
ESSFxv2/07,16.26521035,Sx
ESSFxv2/08,16.37376107,Sx
ESSFxv2/09,13.55549965,Sx
ESSFxv2/10,15.1193168,Sx
ESSFxvw/10,13.74560496,Sx
ESSFxw_OR/101,16.73508429,Sx
ESSFxw_OR/103,13.41609972,Sx
ESSFxw_OR/110,18.39848149,Sx
ESSFxw_OR/111,17.56152092,Sx
ICHdh_ID/110,18.66719371,Sx
ICHdh_ID/111,20.29574442,Sx
ICHdh_ID/112,20.71119324,Sx
ICHdh_ID/113,21.26545902,Sx
ICHdk/01,21.99722202,Sx
ICHdk/02,16.26535117,Sx
ICHdk/04,20.38061657,Sx
ICHdk/05,22.57612581,Sx
ICHdk/06,22.52475751,Sx
ICHdk/07,20.9350065,Sx
ICHdk/08,21.52973229,Sx
ICHdk/09,20.08870403,Sx
ICHdm/101,18.72750413,Sx
ICHdm/103,16.59899304,Sx
ICHdm/110,19.83103696,Sx
ICHdm/111,20.43898012,Sx
ICHdm/112,19.12838503,Sx
ICHdw1/101,18.47342338,Sx
ICHdw1/104,17.26112872,Sx
ICHdw1/110,20.39203155,Sx
ICHdw1/111,21.84140019,Sx
ICHdw1/112,20.20190765,Sx
ICHdw1/113,21.36595097,Sx
ICHdw3/101,20.05444117,Sx
ICHdw3/104,18.04715408,Sx
ICHdw3/110,20.95803797,Sx
ICHdw3/111,20.2078667,Sx
ICHdw3/112,18.77901662,Sx
ICHdw3/113,20.45195705,Sx
ICHdw4/101,19.05994197,Sx
ICHdw4/104,17.29797405,Sx
ICHdw4/110,20.74511719,Sx
ICHdw4/111,22.24122238,Sx
ICHdw4/112,20.77136581,Sx
ICHdw_ID/101,17.51559774,Sx
ICHdw_ID/110,17.60685134,Sx
ICHdw_ID/111,18.45967977,Sx
ICHdw_ID/112,22.22943623,Sx
ICHdw_ID/113,20.59880562,Sx
ICHmc1/01,22.58363849,Sx
ICHmc1/03,23.59026664,Sx
ICHmc1/04,22.26829681,Sx
ICHmc1/06,20.54248111,Sx
ICHmc1a/01,21.43876573,Sx
ICHmc1a/02,23.14714239,Sx
ICHmc1a/03,23.43607471,Sx
ICHmc2/01,21.71850874,Sx
ICHmc2/03,23.45400208,Sx
ICHmc2/04,23.98026702,Sx
ICHmc2/05,23.56224529,Sx
ICHmc2/06,24.47153115,Sx
ICHmc2/07,21.64338707,Sx
ICHmc2/08,18.84590786,Sx
ICHmh_MT/101,18.90218113,Sx
ICHmh_MT/103,15.1573606,Sx
ICHmh_MT/110,18.35597232,Sx
ICHmh_MT/111,18.73179492,Sx
ICHmh_MT/112,20.692046,Sx
ICHmh_MT/113,21.53792834,Sx
ICHmk1/01,20.69000548,Sx
ICHmk1/02,15.26195207,Sx
ICHmk1/03,16.81161703,Sx
ICHmk1/04,19.92933287,Sx
ICHmk1/05,21.05991345,Sx
ICHmk1/06,21.32286029,Sx
ICHmk1/07,19.33892854,Sx
ICHmk2/01,19.26299954,Sx
ICHmk2/02,14.76237971,Sx
ICHmk2/03,17.16587592,Sx
ICHmk2/04,18.97371477,Sx
ICHmk2/05,21.17722472,Sx
ICHmk2/06,18.63916248,Sx
ICHmk3/01,20.20441482,Sx
ICHmk3/02,15.7575323,Sx
ICHmk3/03,17.45713309,Sx
ICHmk3/04,21.72378244,Sx
ICHmk3/05,22.3079461,Sx
ICHmk3/06,23.2998579,Sx
ICHmk3/07,20.18215053,Sx
ICHmk4/101,20.73620773,Sx
ICHmk4/103,19.63573979,Sx
ICHmk4/110,21.44294,Sx
ICHmk4/111,21.87857208,Sx
ICHmk4/112,19.90765112,Sx
ICHmk5/101,19.96804962,Sx
ICHmk5/104,17.74116849,Sx
ICHmk5/110,20.42308855,Sx
ICHmk5/111,20.53720609,Sx
ICHmk5/112,18.44852183,Sx
ICHmm/01,19.53207565,Sx
ICHmm/02,13.65857789,Sx
ICHmm/03,16.46492194,Sx
ICHmm/04,19.98237613,Sx
ICHmm/05,20.17680527,Sx
ICHmm/06,21.03553543,Sx
ICHmm/07,13.32415925,Sx
ICHmm/08,14.19136753,Sx
ICHmw1/01,18.56484653,Sx
ICHmw1/02,15.24925898,Sx
ICHmw1/03,16.74483552,Sx
ICHmw1/04,16.1665408,Sx
ICHmw1/05,19.51977505,Sx
ICHmw1/06,20.83527347,Sx
ICHmw1/07,20.67970059,Sx
ICHmw2/101,18.57294178,Sx
ICHmw2/104,17.31051704,Sx
ICHmw2/110,20.97274012,Sx
ICHmw2/111,21.26099852,Sx
ICHmw2/112,22.9342655,Sx
ICHmw2/113,18.35332447,Sx
ICHmw2/114,19.62759032,Sx
ICHmw3/01,18.15968441,Sx
ICHmw3/03,16.37563613,Sx
ICHmw3/04,15.85266694,Sx
ICHmw3/05,18.4513441,Sx
ICHmw3/06,20.27993008,Sx
ICHmw3/08,20.26733085,Sx
ICHmw4/101,21.13840421,Sx
ICHmw4/104,19.80068313,Sx
ICHmw4/110,21.58217849,Sx
ICHmw4/111,22.77888133,Sx
ICHmw4/112,21.50337029,Sx
ICHmw4/113,22.82370157,Sx
ICHmw4/114,20.85859841,Sx
ICHmw5/101,20.51615099,Sx
ICHmw5/104,18.45867156,Sx
ICHmw5/110,20.09188699,Sx
ICHmw5/111,20.15898165,Sx
ICHmw5/112,21.65712699,Sx
ICHmw5/113,20.61317058,Sx
ICHmw_MT/101,18.73670544,Sx
ICHmw_MT/103,17.19501001,Sx
ICHmw_MT/110,18.54534474,Sx
ICHmw_MT/111,17.17337325,Sx
ICHmw_MT/112,20.97823449,Sx
ICHmw_MT/113,19.76006414,Sx
ICHvc/01,20.98389291,Sx
ICHvc/02,19.41318625,Sx
ICHvc/03,20.79231196,Sx
ICHvc/06,17.27519543,Sx
ICHvk1/01,22.62254302,Sx
ICHvk1/02,19.94292981,Sx
ICHvk1/03,21.39436704,Sx
ICHvk1/04,22.55609143,Sx
ICHvk1/05,21.62062044,Sx
ICHvk1/06,19.16299231,Sx
ICHvk2/01,20.30536783,Sx
ICHvk2/02,13.08097763,Sx
ICHvk2/03,14.28640377,Sx
ICHvk2/04,19.41859241,Sx
ICHvk2/06,16.47913485,Sx
ICHvk2/07,11.43403673,Sx
ICHvk_ID/101,20.57058077,Sx
ICHvk_ID/110,21.22229126,Sx
ICHvk_ID/111,19.65238298,Sx
ICHvk_ID/112,23.50219729,Sx
ICHvk_ID/113,22.09131969,Sx
ICHwc/01,22.28261315,Sx
ICHwc/03,20.82809391,Sx
ICHwc/04,22.69503082,Sx
ICHwc/05,23.40765201,Sx
ICHwc/07,19.12377296,Sx
ICHwc/08,19.55993657,Sx
ICHwk1/01,22.26066487,Sx
ICHwk1/02,16.57625158,Sx
ICHwk1/03,17.85488581,Sx
ICHwk1/04,20.97686346,Sx
ICHwk1/05,23.36522982,Sx
ICHwk1/07,19.56276995,Sx
ICHwk1/08,18.38528817,Sx
ICHwk2/01,21.60970278,Sx
ICHwk2/04,18.51219129,Sx
ICHwk2/07,24.34620114,Sx
ICHwk2/08,20.3710957,Sx
ICHwk3/01,20.20983365,Sx
ICHwk3/02,13.8317824,Sx
ICHwk3/03,14.56900069,Sx
ICHwk3/04,16.50420476,Sx
ICHwk3/05,20.69412908,Sx
ICHwk3/06,18.98097971,Sx
ICHwk3/07,15.7497137,Sx
ICHwk3/08,13.68147645,Sx
ICHwk4/01,23.74834016,Sx
ICHwk4/03,21.24021355,Sx
ICHwk4/04,19.31345991,Sx
ICHwk4/05,20.53623869,Sx
ICHwk4/07,24.08589611,Sx
ICHwk4/08,19.96645696,Sx
ICHxw/110,17.29976031,Sx
ICHxw/111,18.18595338,Sx
ICHxw/112,20.55599003,Sx
ICHxw/113,21.63301988,Sx
ICHxw_WA/101,17.25620221,Sx
ICHxw_WA/110,15.76395013,Sx
ICHxw_WA/111,18.2932047,Sx
ICHxw_WA/113,19.38785647,Sx
ICHxwa/110,17.07291639,Sx
ICHxwa/111,17.9923205,Sx
ICHxwa/112,20.31788059,Sx
ICHxwa/113,21.37996325,Sx
IDFdc/01,15.4847117,Sx
IDFdc/05,20.03967552,Sx
IDFdc/06,19.43469645,Sx
IDFdh_MT/111,18.4188398,Sx
IDFdh_MT/113,21.02794239,Sx
IDFdh_UT/111,18.29016214,Sx
IDFdh_UT/113,19.37051068,Sx
IDFdh_WA/111,18.42339481,Sx
IDFdh_WA/113,21.05551085,Sx
IDFdk1/01,15.15066294,Sx
IDFdk1/04,15.17022755,Sx
IDFdk1/05,19.66736434,Sx
IDFdk1/06,20.79225838,Sx
IDFdk2/01,15.51409019,Sx
IDFdk2/04,17.2656457,Sx
IDFdk2/05,20.70261906,Sx
IDFdk2/06,20.16167734,Sx
IDFdk2/07,17.13243097,Sx
IDFdk3/01,15.91700968,Sx
IDFdk3/07,19.12806298,Sx
IDFdk3/08,21.59441694,Sx
IDFdk3/09,18.66688513,Sx
IDFdk4/01,15.55717457,Sx
IDFdk4/06,10.92123529,Sx
IDFdk4/08,15.16930438,Sx
IDFdk4/09,18.37408087,Sx
IDFdk4/10,15.88839952,Sx
IDFdk5/110,21.24271013,Sx
IDFdk5/111,20.25825056,Sx
IDFdk_MT/111,18.48356563,Sx
IDFdk_MT/113,21.21872879,Sx
IDFdk_WA/111,17.94850142,Sx
IDFdk_WA/113,20.59473439,Sx
IDFdm1/01,16.91231063,Sx
IDFdm1/04,14.77791735,Sx
IDFdm1/05,18.44313948,Sx
IDFdm1/06,21.05866339,Sx
IDFdm1/07,20.7534737,Sx
IDFdm2/110,18.28044178,Sx
IDFdm2/111,20.77334656,Sx
IDFdm2/112,18.2315543,Sx
IDFdm_MT/110,17.1825869,Sx
IDFdm_MT/111,18.16858731,Sx
IDFdm_MT/112,19.80283866,Sx
IDFdm_MT/113,20.85196287,Sx
IDFdm_WA/110,16.34738304,Sx
IDFdm_WA/111,17.34781695,Sx
IDFdm_WA/112,18.96532563,Sx
IDFdm_WA/113,20.03026734,Sx
IDFdw/h,17.44981874,Sx
IDFdx_MT/111,18.85150979,Sx
IDFdx_MT/113,19.97381212,Sx
IDFmw1/01,17.23126245,Sx
IDFmw1/04,16.20019839,Sx
IDFmw1/05,21.85098666,Sx
IDFmw1/06,21.85098666,Sx
IDFmw2/01,16.39698318,Sx
IDFmw2/03,15.77782459,Sx
IDFmw2/04,21.11783476,Sx
IDFmw2/05,18.26529071,Sx
IDFww/01,17.04037183,Sx
IDFww/02,14.08010188,Sx
IDFww/03,14.08010188,Sx
IDFww/04,18.23014645,Sx
IDFww/05,18.64182872,Sx
IDFww/06,21.03802949,Sx
IDFww/07,17.76211189,Sx
IDFww1/02,14.38648253,Sx
IDFww1/03,14.39643105,Sx
IDFww1/05,18.9674493,Sx
IDFww1/06,19.83447354,Sx
IDFww1/07,18.29714345,Sx
IDFxc/07,19.67043856,Sx
IDFxc/08,21.17493339,Sx
IDFxh1/05,16.43545565,Sx
IDFxh1/06,18.42801387,Sx
IDFxh1/08,20.25490897,Sx
IDFxh2/07,18.85361484,Sx
IDFxh2/08,20.42268416,Sx
IDFxh4/08,20.44511201,Sx
IDFxh_ID/111,18.41279512,Sx
IDFxh_ID/113,21.03941315,Sx
IDFxh_WA/111,17.01131798,Sx
IDFxh_WA/113,19.70471058,Sx
IDFxk/111,18.22428088,Sx
IDFxk/112,20.07864635,Sx
IDFxk/113,17.70689839,Sx
IDFxm/08,19.99437922,Sx
IDFxm/09,17.20533997,Sx
IDFxm_CO/111,18.76215137,Sx
IDFxm_CO/113,21.46205551,Sx
IDFxw/06,19.60669433,Sx
IDFxw/07,19.17830883,Sx
IDFxx2/111,20.22832111,Sx
IDFxx2/112,19.65762262,Sx
IGFdk_WA/110,15.79745194,Sx
IGFdk_WA/111,16.56179757,Sx
IGFdk_WA/112,18.21798786,Sx
IGFdk_WA/113,19.01242633,Sx
IGFdw_OR/111,17.3544791,Sx
IGFdw_OR/113,18.52420472,Sx
IGFmm_OR/110,16.09141331,Sx
IGFmm_OR/111,16.83708103,Sx
IGFmm_OR/113,17.99457741,Sx
IWFdm_CO/111,18.74710971,Sx
IWFdm_CO/113,19.8497222,Sx
IWFxk_NV/111,18.04139699,Sx
MHdm_OR/110,19.06076182,Sx
MHdm_OR/112,20.81596009,Sx
MHdm_OR/113,19.4130636,Sx
MHds_OR/110,16.60363808,Sx
MHds_OR/112,18.57568085,Sx
MHds_OR/113,17.38505564,Sx
MHmm1/01,19.30838138,Sx
MHmm1/02,18.26199101,Sx
MHmm1/03,21.80011384,Sx
MHmm2/01,17.73588846,Sx
MHmm2/02,15.7599367,Sx
MHmm2/03,20.36041267,Sx
MHmm2/05,21.71165144,Sx
MHmm2/07,18.27498394,Sx
MHmm2/09,13.62767639,Sx
MHms_WA/101,17.16667012,Sx
MHms_WA/110,18.6793413,Sx
MHms_WA/112,20.38379771,Sx
MHms_WA/113,19.0094817,Sx
MSab/b,19.45555437,Sx
MSab/c,19.43742223,Sx
MSab/d,18.94231275,Sx
MSab/f,19.22541479,Sx
MSab/g,14.06136875,Sx
MSdc1/01,16.93721514,Sx
MSdc1/02,12.28204378,Sx
MSdc1/03,13.62042904,Sx
MSdc1/04,17.56062103,Sx
