"Unit","Spp","SIPred","aSMR"
"ESSFdc3/06","Sx",18.4717815682814,5.5
"ESSFdc3/07","Sx",18.5118851484564,6.5
"ESSFdc3/08","Sx",18.3893578317441,6.5
"ESSFdcw/101","Sx",14.6237689189338,4.875
"ESSFdcw/102","Sx",9.02849673473189,3.25
"ESSFdcw/103","Sx",13.3356256759252,4.66666666666667
"ESSFdcw/110","Sx",14.5912117183187,5.66666666666667
"ESSFdk1/101","Sx",16.1370528576379,5
"ESSFdk1/102","Sx",10.5432980972518,3.2
"ESSFdk1/103","Sx",12.7079484663747,3.5
"ESSFdk1/104","Sx",13.9065451016643,3.875
"ESSFdk1/110","Sx",16.7589933012435,6
"ESSFdk1/111","Sx",14.1829994726666,7.5
"ESSFdk2/101","Sx",15.249311006525,4.83333333333333
"ESSFdk2/102","Sx",9.73777932514828,3
"ESSFdk2/103","Sx",12.9585014361936,3.75
"ESSFdk2/104","Sx",14.3729864813047,4.4
"ESSFdk2/110","Sx",15.7191317087459,6
"ESSFdk2/111","Sx",16.0830452880563,6
"ESSFdk2/112","Sx",13.4057298165448,7.5
"ESSFdkw/101","Sx",14.5240429589032,4.75
"ESSFdkw/102","Sx",9.64574072324994,3.4
"ESSFdkw/103","Sx",12.3331631895135,4.25
"ESSFdkw/110","Sx",14.9165081274753,7
"ESSFdv1/01","Sx",12.7799353703123,4.83333333333333
"ESSFdv1/02","Sx",11.4947984321682,2.57142857142857
"ESSFdv1/03","Sx",10.2311729295369,2.66666666666667
"ESSFdv1/04","Sx",12.5519708203668,3.75
"ESSFdv1/05","Sx",14.9296492407648,5.46666666666667
"ESSFdv1/06","Sx",12.0243092761157,7.5
"ESSFdv2/01","Sx",13.0777164082142,5
"ESSFdv2/02","Sx",11.3839415121375,2.71428571428571
"ESSFdv2/03","Sx",10.2690116315784,2.83333333333333
"ESSFdv2/04","Sx",12.4003212967838,3.75
"ESSFdv2/05","Sx",15.1498399316001,5.6
"ESSFdv2/06","Sx",12.0449169957064,7.5
"ESSFdvw/01","Sx",12.406484437096,4.83333333333333
"ESSFdvw/02","Sx",10.7548612362298,2.57142857142857
"ESSFdvw/03","Sx",9.35156337089973,2.66666666666667
"ESSFdvw/06","Sx",11.7247768275591,7.5
"ESSFmc/01","Sx",14.4031014793386,5.5
"ESSFmc/02","Sx",9.5585578407288,2.75
"ESSFmc/03","Sx",10.2383407632864,4
"ESSFmc/04","Sx",12.8242370393902,4.625
"ESSFmc/05","Sx",17.0225767773323,5
"ESSFmc/06","Sx",16.440454167168,6.5
"ESSFmc/07","Sx",16.7697603673727,7
"ESSFmc/08","Sx",12.8328332293066,7.5
"ESSFmc/09","Sx",9.70891638326182,7.75
"ESSFmc/10","Sx",12.3047990297656,8
"ESSFmh/101","Sx",21.0176223992147,5
"ESSFmh/102","Sx",15.4316791663506,3
"ESSFmh/103","Sx",15.8525179771068,3.5
"ESSFmh/104","Sx",15.946738752813,3.75
"ESSFmh/105","Sx",17.8159091221442,3.83333333333333
"ESSFmh/110","Sx",21.269019460247,5.75
"ESSFmh/111","Sx",20.9478459230804,6.5
"ESSFmh/112","Sx",20.415906576661,7
"ESSFmk/01","Sx",13.1685500232356,5.33333333333333
"ESSFmk/02","Sx",8.82471144213028,2.83333333333333
"ESSFmk/03","Sx",11.1595984363371,4.25
"ESSFmk/04","Sx",14.5546613224128,5.5
"ESSFmk/05","Sx",15.7203270674809,6.2
"ESSFmk/06","Sx",10.488933795776,7.5
"ESSFmk/07","Sx",13.0431951635178,7.5
"ESSFmm1/01","Sx",14.8583499129637,4.5
"ESSFmm1/02","Sx",8.98910142715273,3
"ESSFmm1/03","Sx",9.95793484174904,3.33333333333333
"ESSFmm1/04","Sx",11.7332564183088,3.5
"ESSFmm1/05","Sx",16.6586570211335,6
"ESSFmm1/06","Sx",14.5840291056386,6.875
"ESSFmm1/07","Sx",10.0154104749506,8
"ESSFmm3/101","Sx",15.9122461605798,5
"ESSFmm3/102","Sx",10.6711368015555,3
"ESSFmm3/103","Sx",12.4908332465728,4
"ESSFmm3/104","Sx",14.9968620881874,4.625
"ESSFmm3/110","Sx",15.2891316210061,6.83333333333333
"ESSFmm3/111","Sx",14.9995990978397,7
"ESSFmm3/112","Sx",12.9995217187009,7.75
"ESSFmv1/01","Sx",14.9549179982905,4
"ESSFmv1/02","Sx",9.31291397786448,2.5
"ESSFmv1/03","Sx",13.606003091365,3.75
"ESSFmv1/04","Sx",16.0671343931758,6
"ESSFmv1/05","Sx",13.3273731520434,7.25
"ESSFmv2/01","Sx",12.8150141394896,4.75
"ESSFmv2/02","Sx",11.0629569291333,4
"ESSFmv2/04","Sx",14.1243346372699,5.5
"ESSFmv2/05","Sx",16.3347803304928,6
"ESSFmv2/06","Sx",14.6302531108023,6.5
"ESSFmv3/01","Sx",12.2702529336416,4.25
"ESSFmv3/02","Sx",8.43783042026995,3.75
"ESSFmv3/03","Sx",9.95140164636187,4.83333333333333
"ESSFmv3/04","Sx",13.3806447096662,5.25
"ESSFmv3/05","Sx",14.1547077367848,6
"ESSFmv3/06","Sx",13.7785660265839,6.5
"ESSFmv3/07","Sx",13.1806690786261,7
"ESSFmv4/01","Sx",13.9466006515095,4.8
"ESSFmv4/02","Sx",9.88677550429473,4.25
"ESSFmv4/04","Sx",15.6363932456082,6.5
"ESSFmv4/05","Sx",12.4528827702579,7.5
"ESSFmw/01","Sx",14.0247685519744,4.25
"ESSFmw/02","Sx",10.9668413540237,2.25
"ESSFmw/03","Sx",12.6093929902427,3.33333333333333
"ESSFmw/04","Sx",12.7032386915974,4
"ESSFmw/05","Sx",14.6119736128085,5.25
"ESSFmw/06","Sx",16.7654219120623,5.83333333333333
"ESSFmw/07","Sx",17.078304356338,7
"ESSFmw/08","Sx",14.7758613468383,7.5
"ESSFmw1/01","Sx",15.2744643621606,4.25
"ESSFmw1/02","Sx",12.1559919987955,2.25
"ESSFmw1/03","Sx",13.7511505574178,3.33333333333333
"ESSFmw1/04","Sx",13.9519512674574,4
"ESSFmw1/05","Sx",15.684132576547,5.25
"ESSFmw1/06","Sx",17.4660058607113,5.83333333333333
"ESSFmw1/07","Sx",17.3179481662309,7
"ESSFmw1/08","Sx",14.8503133548748,7.5
"ESSFmw2/01","Sx",14.4909167714453,4.5
"ESSFmw2/02","Sx",10.8191579957306,2.5
"ESSFmw2/03","Sx",12.7059390303783,3.5
"ESSFmw2/04","Sx",12.9179663086064,4.16666666666667
"ESSFmw2/05","Sx",14.058066668608,5.5
"ESSFmw2/06","Sx",16.1784780751473,6
"ESSFmw2/07","Sx",15.9750604926036,7
"ESSFmw2/08","Sx",13.4492657221267,7.5
"ESSFmww/01","Sx",14.4839776143126,4.75
"ESSFmww/02","Sx",10.7903852060335,2.75
"ESSFmww/03","Sx",12.3559180776915,3.66666666666667
"ESSFmww/04","Sx",12.6020521326222,4.33333333333333
"ESSFmww/05","Sx",13.401924929905,5.5
"ESSFmww/06","Sx",15.6863464783903,6
"ESSFmww/07","Sx",15.6352669128073,7
"ESSFmww/08","Sx",13.0005725945606,7.5
"ESSFvc/01","Sx",15.4866007907749,4.83333333333333
"ESSFvc/02","Sx",11.4056140650768,3.5
"ESSFvc/03","Sx",13.6105676945305,4.03846153846154
"ESSFvc/04","Sx",17.8592553545284,6.5
"ESSFvc/05","Sx",16.3153493469271,7.2
"ESSFwc2/01","Sx",15.0938425305504,5.25
"ESSFwc2/02","Sx",10.3500222751528,3.75
"ESSFwc2/03","Sx",13.8650030785179,4.4
"ESSFwc2/04","Sx",13.0154433262105,4.5
"ESSFwc2/05","Sx",13.0154433262105,4.5
"ESSFwc2/06","Sx",15.93241417896,6
"ESSFwc2/07","Sx",16.9674389722212,6
"ESSFwc2/08","Sx",15.7026402444872,7
"ESSFwc2/09","Sx",12.3843564469628,7.75
"ESSFwc3/01","Sx",14.5125559927166,5.5
"ESSFwc3/02","Sx",11.4626901652086,4.2
"ESSFwc3/03","Sx",14.3345788635652,6.9375
"ESSFwc4/101","Sx",14.9914947494317,5.33333333333333
"ESSFwc4/102","Sx",10.3031044875955,3.75
"ESSFwc4/103","Sx",12.8865944536605,4.5
"ESSFwc4/110","Sx",16.3289310964786,6.16666666666667
"ESSFwc4/111","Sx",15.6654252054506,7
"ESSFwc4/112","Sx",13.6368456875908,7.8
"ESSFwcw/101","Sx",14.4291875473212,5.6
"ESSFwcw/102","Sx",8.12495720341715,3.5
"ESSFwcw/103","Sx",10.9033665009571,4.625
"ESSFwcw/104","Sx",12.2355371816213,5.4
"ESSFwcw/110","Sx",13.3490217179672,7.25
"ESSFwh1/101","Sx",18.7686530261768,5.5
"ESSFwh1/102","Sx",12.490419582846,3.5
"ESSFwh1/103","Sx",14.7918825675522,4.16666666666667
"ESSFwh1/104","Sx",15.3284507975045,4.33333333333333
"ESSFwh1/110","Sx",18.2489645596431,7
"ESSFwh1/111","Sx",15.580619833467,7.75
"ESSFwh2/101","Sx",17.5669163944476,4.8
"ESSFwh2/102","Sx",12.4187515669388,3.2
"ESSFwh2/103","Sx",12.8737609915021,3.5
"ESSFwh2/104","Sx",16.4249461840967,4.5
"ESSFwh2/110","Sx",17.8172688422721,5.66666666666667
"ESSFwh2/111","Sx",17.7092232042395,6.5
"ESSFwh2/112","Sx",15.2415482012623,7.5
"ESSFwh3/101","Sx",19.4016600350381,5.25
"ESSFwh3/102","Sx",13.1633601117029,3.66666666666667
"ESSFwh3/103","Sx",13.8562919419394,4
"ESSFwh3/104","Sx",16.0778333600927,4.33333333333333
"ESSFwh3/110","Sx",19.6252645180769,6.16666666666667
"ESSFwh3/111","Sx",19.8102119580978,6.9
"ESSFwh3/112","Sx",16.5214063726877,7.75
"ESSFwk1/01","Sx",17.6454015080489,5.75
"ESSFwk1/02","Sx",13.1949018293094,3.71428571428571
"ESSFwk1/03","Sx",16.77709450618,4.64285714285714
"ESSFwk1/04","Sx",17.9062399143306,6.5
"ESSFwk1/05","Sx",20.525725171795,6.5
"ESSFwk1/06","Sx",12.4817667377067,7.57142857142857
"ESSFwk1/07","Sx",15.3380210453107,7.25
"ESSFwk2/01","Sx",13.8453296292634,5.42857142857143
"ESSFwk2/02","Sx",11.7187560416551,4.75
"ESSFwk2/03","Sx",14.4230515565643,6
"ESSFwk2/04","Sx",12.9362434562102,7
"ESSFwk2/05","Sx",15.5558040178231,6.5
"ESSFwk2/06","Sx",12.3918787934351,7.5
"ESSFwm1/101","Sx",15.9731686362802,5.5
"ESSFwm1/102","Sx",10.1537298146834,3.7
"ESSFwm1/103","Sx",12.4010636438991,4
"ESSFwm1/104","Sx",14.3271376771421,4.5
"ESSFwm1/110","Sx",15.934979422917,6.16666666666667
"ESSFwm1/111","Sx",16.654806008023,7
"ESSFwm1/112","Sx",13.19263940222,7.75
"ESSFwm2/101","Sx",16.1321953249038,5.5
"ESSFwm2/102","Sx",10.0264084133782,3.66666666666667
"ESSFwm2/103","Sx",12.5797422139137,4.25
"ESSFwm2/104","Sx",13.2020455265864,4.75
"ESSFwm2/110","Sx",16.1649533042399,6.16666666666667
"ESSFwm2/111","Sx",15.7291848920936,7
"ESSFwm2/112","Sx",13.3000112356508,7.75
"ESSFwm3/101","Sx",17.1295432597008,5.25
"ESSFwm3/102","Sx",11.1899225293786,3.75
"ESSFwm3/103","Sx",13.1826043368106,4.16666666666667
"ESSFwm3/104","Sx",14.10834586556,5
"ESSFwm3/105","Sx",15.5785031474461,4.5
"ESSFwm3/110","Sx",17.4010623571916,6.16666666666667
"ESSFwm3/111","Sx",16.4377162235436,7.16666666666667
"ESSFwm3/112","Sx",14.7810856190605,7.8
"ESSFwm4/101","Sx",16.7901663234687,5
"ESSFwm4/102","Sx",11.3630271003027,3.3
"ESSFwm4/103","Sx",13.585583268727,4.7
"ESSFwm4/110","Sx",16.5143134296113,5.66666666666667
"ESSFwm4/111","Sx",15.445296727136,7.125
"ESSFwmw/101","Sx",14.9770435280517,5.3
"ESSFwmw/102","Sx",9.1192192167912,3.5
"ESSFwmw/103","Sx",9.52515089789049,4
"ESSFwmw/110","Sx",14.9425136529962,7
"ESSFwv/01","Sx",13.5112635685038,5.83333333333333
"ESSFwv/02","Sx",8.72871706826693,3.14285714285714
"ESSFwv/03","Sx",10.9079792198202,4.16666666666667
"ESSFwv/04","Sx",11.0884273903571,4.83333333333333
"ESSFwv/05","Sx",15.0364347766344,6
"ESSFwv/06","Sx",15.1712042233788,7.16666666666667
"ESSFwv/07","Sx",13.5098385925848,7
"ESSFwv/08","Sx",8.73697194043723,7.75
"ESSFwv/09","Sx",10.9475100859992,8
"ESSFxc1/01","Sx",14.5579158703586,5
"ESSFxc1/02","Sx",9.76160879088045,2.33333333333333
"ESSFxc1/05","Sx",12.6193840968164,3.72727272727273
"ESSFxc1/06","Sx",11.9275416462032,4
"ESSFxc1/07","Sx",15.5174808274652,6
"ESSFxc1/08","Sx",16.0414471389479,6.5
"ESSFxc2/01","Sx",15.4898986665913,5.5
"ESSFxc2/02","Sx",11.2219978710594,3
"ESSFxc2/05","Sx",14.2941252856765,4.40909090909091
"ESSFxc2/06","Sx",13.9086302686126,4.75
"ESSFxc2/07","Sx",17.0651426739368,6.5
"ESSFxc2/08","Sx",16.7190903499499,7
"ESSFxc3/01","Sx",14.4165848713568,5.5
"ESSFxc3/02","Sx",10.2462968512168,2.83333333333333
"ESSFxc3/05","Sx",13.1909256559887,4.22727272727273
"ESSFxc3/06","Sx",12.4624291013635,4.5
"ESSFxc3/07","Sx",15.5967031915128,6.5
"ESSFxc3/08","Sx",15.2902337135716,7
"ESSFxcw/01","Sx",14.470150691604,5.5
"ESSFxcw/02","Sx",10.1930927551282,3
"ESSFxcw/05","Sx",13.2939431437961,4.40909090909091
"ESSFxcw/06","Sx",12.9098180167332,4.75
"ESSFxcw/07","Sx",16.2789663216284,6.5
"ESSFxcw/08","Sx",15.5652319726801,7
"ESSFxv1/01","Sx",13.9655399966598,4.1
"ESSFxv1/02","Sx",10.0880380484441,2.27272727272727
"ESSFxv1/03","Sx",9.32088985329191,2.75
"ESSFxv1/04","Sx",12.5893542650564,3.25
"ESSFxv1/05","Sx",12.5893542650564,3.25
"ESSFxv1/06","Sx",12.7974627785618,4
"ESSFxv1/07","Sx",15.4423480264315,5.375
"ESSFxv1/08","Sx",12.9088383609091,7.25
"ESSFxv1/09","Sx",14.5036887327249,7.25
"ESSFxv2/01","Sx",14.4257526680582,4.875
"ESSFxv2/02","Sx",9.64264919646047,3.25
"ESSFxv2/03","Sx",10.8640115647675,3.25
"ESSFxv2/04","Sx",13.3249716960597,4.5
"ESSFxv2/05","Sx",13.08657094504,4.75
"ESSFxv2/06","Sx",13.08657094504,4.75
"ESSFxv2/07","Sx",14.5642791593297,6
"ESSFxv2/08","Sx",14.0952449632801,7
"ESSFxv2/09","Sx",9.5375997332228,7.5
"ESSFxv2/10","Sx",12.082805683223,7.5
"ICHdk/01","Sx",20.2899211738902,3.75
"ICHdk/02","Sx",16.1141845952229,2.5
"ICHdk/04","Sx",19.1808087440823,3.5
"ICHdk/05","Sx",22.6704870820296,5.5
"ICHdk/06","Sx",22.6704870820296,5.5
"ICHdk/07","Sx",20.7833505452926,5.5
"ICHdk/08","Sx",21.0481879101781,6.28571428571429
"ICHdk/09","Sx",18.5016650144445,7.35714285714286
"ICHdm/101","Sx",18.9124214372282,3.875
"ICHdm/102","Sx",13.7368599208128,2.5
"ICHdm/103","Sx",16.4080518315835,3.25
"ICHdm/110","Sx",20.1816905264278,5
"ICHdm/111","Sx",20.2920355149207,6
"ICHdm/112","Sx",16.6258244139259,7.25
"ICHdw1/101","Sx",19.2731895146904,3.6
"ICHdw1/102","Sx",14.9774426721584,2.25
"ICHdw1/103","Sx",17.6773404011613,2.5
"ICHdw1/104","Sx",18.0330089305225,2.8
"ICHdw1/110","Sx",22.2974162523452,5
"ICHdw1/111","Sx",21.9259123173243,6
"ICHdw1/112","Sx",18.151766272176,7.25
"ICHdw1/113","Sx",19.4692412625135,7.25
"ICHdw3/101","Sx",20.0175885080661,3.75
"ICHdw3/102","Sx",15.4086289099523,2.5
"ICHdw3/103","Sx",17.4070142818319,3.25
"ICHdw3/110","Sx",21.5780694515369,5
"ICHdw3/111","Sx",21.9800167100883,6.25
"ICHdw3/112","Sx",18.203145944846,7.25
"ICHdw4/101","Sx",19.496886233699,3.5
"ICHdw4/102","Sx",15.2968361361376,1.9
"ICHdw4/103","Sx",17.209610148768,2.25
"ICHdw4/104","Sx",18.0018465101619,2.8
"ICHdw4/110","Sx",22.2441920433746,5.25
"ICHdw4/111","Sx",22.1200996881567,6
"ICHdw4/112","Sx",22.1200996881567,6
"ICHmc1/01","Sx",21.6595097278519,5.5
"ICHmc1/02","Sx",17.9279081966314,4.14285714285714
"ICHmc1/03","Sx",23.6721397696104,6
"ICHmc1/04","Sx",22.8262791236354,7.1
"ICHmc1/06","Sx",19.6300041134465,7.75
"ICHmc1a/01","Sx",21.0408635996724,4.66666666666667
"ICHmc1a/02","Sx",23.2856589267541,6.16666666666667
"ICHmc1a/03","Sx",23.8393574808734,7.16666666666667
"ICHmc2/01","Sx",21.4333603354736,5
"ICHmc2/02","Sx",17.5626226962432,3.25
"ICHmc2/03","Sx",23.7733104702174,5.5
"ICHmc2/04","Sx",24.4781450384613,6
"ICHmc2/05","Sx",22.8601915614684,7
"ICHmc2/06","Sx",24.090188683657,7
"ICHmc2/07","Sx",20.3703221365715,7.5
"ICHmc2/08","Sx",18.5497144123559,8
"ICHmk1/01","Sx",20.7849430737286,4.33333333333333
"ICHmk1/02","Sx",15.8678076236763,2.16666666666667
"ICHmk1/03","Sx",17.1341788068253,3.25
"ICHmk1/04","Sx",19.8192219484628,3.75
"ICHmk1/05","Sx",21.1729073078883,4.75
"ICHmk1/06","Sx",21.5370261423318,6
"ICHmk1/07","Sx",17.6454461739002,7.25
"ICHmk2/01","Sx",18.829473290497,4.2
"ICHmk2/02","Sx",14.8831901615693,2.25
"ICHmk2/03","Sx",16.1866058481741,3
"ICHmk2/04","Sx",19.1919292134199,3.66666666666667
"ICHmk2/05","Sx",21.5780681289094,5.5
"ICHmk2/06","Sx",17.8161364416317,7.25
"ICHmk3/01","Sx",20.6146488050783,4.25
"ICHmk3/02","Sx",17.6221037565517,2.75
"ICHmk3/03","Sx",18.9865523158748,3.5
"ICHmk3/04","Sx",22.131484290919,5.5
"ICHmk3/05","Sx",22.5194232157406,6
"ICHmk3/06","Sx",23.6147697768142,6.5
"ICHmk3/07","Sx",21.1844647983451,7
"ICHmk4/101","Sx",19.6294672713325,4.5
"ICHmk4/102","Sx",16.3048192129059,2.9
"ICHmk4/103","Sx",17.6994566059378,3.875
"ICHmk4/110","Sx",20.8713522862015,6
"ICHmk4/111","Sx",20.8157322917518,6.5
"ICHmk4/112","Sx",17.7028378745688,7.5
"ICHmk5/101","Sx",16.7950404590479,4
"ICHmk5/102","Sx",12.9668310001242,2
"ICHmk5/103","Sx",15.211482770982,3
"ICHmk5/104","Sx",15.886402853704,3.5
"ICHmk5/110","Sx",18.6712610384117,6
"ICHmk5/111","Sx",18.6712610384117,6
"ICHmk5/112","Sx",15.3200951233113,7.25
"ICHmm/01","Sx",18.7057023441623,4.25
"ICHmm/02","Sx",13.7949920751605,2.5
"ICHmm/03","Sx",16.5114435109512,3.75
"ICHmm/04","Sx",20.8451301708961,6
"ICHmm/05","Sx",20.6407490455155,6.5
"ICHmm/06","Sx",21.5507753856133,7
"ICHmm/07","Sx",12.7241455310816,8
"ICHmm/08","Sx",14.7995925232908,8
"ICHmw1/01","Sx",18.6495796878067,4.25
"ICHmw1/02","Sx",16.8262346287693,3
"ICHmw1/03","Sx",16.9178614326121,3.75
"ICHmw1/04","Sx",17.8480470901411,3.75
"ICHmw1/05","Sx",20.2078010823109,5.25
"ICHmw1/06","Sx",21.3114674693127,5.25
"ICHmw1/07","Sx",19.9403646413547,6.6
"ICHmw2/101","Sx",21.0580838251263,4.875
"ICHmw2/102","Sx",16.5758196760583,3.125
"ICHmw2/103","Sx",17.7154288758545,3.33333333333333
"ICHmw2/104","Sx",18.1339351342206,4.16666666666667
"ICHmw2/110","Sx",21.809211172983,5.66666666666667
"ICHmw2/111","Sx",21.5590658098956,6.6
"ICHmw2/112","Sx",21.5590658098956,6.6
"ICHmw2/113","Sx",17.9966617306888,7.5
"ICHmw2/114","Sx",19.4431500523117,7.5
"ICHmw3/01","Sx",19.8374050549088,5
"ICHmw3/02","Sx",14.9756820081379,2.9375
"ICHmw3/03","Sx",17.5984354810476,3.66666666666667
"ICHmw3/04","Sx",17.0282394558505,4.33333333333333
"ICHmw3/05","Sx",19.4312552678066,4.33333333333333
"ICHmw3/06","Sx",21.0381229849314,5.5
"ICHmw3/08","Sx",20.2669171892364,6.66666666666667
"ICHmw4/101","Sx",22.8169525876118,5.3
"ICHmw4/102","Sx",17.029634558864,3.83333333333333
"ICHmw4/103","Sx",18.1818069844314,4.5
"ICHmw4/104","Sx",21.5847297910962,4.875
"ICHmw4/110","Sx",23.3519092213176,6.16666666666667
"ICHmw4/111","Sx",23.3519092213176,6.16666666666667
"ICHmw4/112","Sx",19.7729852704545,7.25
"ICHmw4/113","Sx",19.7729852704545,7.25
"ICHmw4/114","Sx",18.6482011026393,8
"ICHmw5/101","Sx",21.2950506247119,5
"ICHmw5/102","Sx",16.2820404311983,3.2
"ICHmw5/103","Sx",17.483096298501,3.5
"ICHmw5/104","Sx",17.8854976842527,4.16666666666667
"ICHmw5/110","Sx",21.4489063237024,5.66666666666667
"ICHmw5/111","Sx",21.0505195956517,6.5
"ICHmw5/112","Sx",21.0505195956517,6.5
"ICHmw5/113","Sx",21.2362166396926,7
"ICHvc/01","Sx",22.1143995598147,6.2
"ICHvc/02","Sx",17.9545491565175,4.95
"ICHvc/03","Sx",22.5835203335902,6.3
"ICHvc/06","Sx",17.5397634836375,8
"ICHvk1/01","Sx",23.3522547766891,6
"ICHvk1/02","Sx",19.2480559008334,4.16666666666667
"ICHvk1/03","Sx",21.3539370086786,5.25
"ICHvk1/04","Sx",22.4143758290581,5.75
"ICHvk1/05","Sx",20.0262792373086,7.25
"ICHvk1/06","Sx",18.9531569347014,8
"ICHvk2/01","Sx",20.2743308336768,6.2
"ICHvk2/02","Sx",12.7359541010481,4
"ICHvk2/03","Sx",15.4825547675211,4.5
"ICHvk2/04","Sx",18.5172161556096,5.5
"ICHvk2/06","Sx",16.3834575929059,8
"ICHvk2/07","Sx",13.2249805121534,8
"ICHwc/01","Sx",22.126797572736,5.5
"ICHwc/02","Sx",15.9774110552259,3.7
"ICHwc/03","Sx",19.5329868791905,4.625
"ICHwc/04","Sx",22.752756649859,6
"ICHwc/05","Sx",23.0019717401667,6.5
"ICHwc/07","Sx",16.949172586584,7.2
"ICHwc/08","Sx",18.9720499263455,7.75
"ICHwk1/01","Sx",21.619932288109,5.25
"ICHwk1/02","Sx",16.9096229988053,3.75
"ICHwk1/03","Sx",19.502187541756,3.75
"ICHwk1/04","Sx",20.0534648026793,4.5
"ICHwk1/05","Sx",22.2934340378361,7
"ICHwk1/07","Sx",19.5640420231038,7.75
"ICHwk1/08","Sx",17.1415543446286,7.83333333333333
"ICHwk2/01","Sx",22.8871494680913,5.78571428571429
"ICHwk2/02","Sx",16.4785637490652,3.75
"ICHwk2/03","Sx",19.2402366727828,3.75
"ICHwk2/04","Sx",19.9196538281738,4.5
"ICHwk2/07","Sx",24.792363513937,6.5
"ICHwk2/08","Sx",19.7604451069376,7.75
"ICHwk3/01","Sx",21.5680709775521,5.9375
"ICHwk3/02","Sx",14.188999674405,4
"ICHwk3/03","Sx",16.7731531994604,4.5
"ICHwk3/04","Sx",19.3853493101314,4.75
"ICHwk3/05","Sx",22.0123600360719,6.5
"ICHwk3/06","Sx",17.7325418516458,8
"ICHwk3/07","Sx",15.9622633218632,8
"ICHwk3/08","Sx",14.5959924575924,8
"ICHwk3/09","Sx",18.5521165959333,8
"ICHwk4/01","Sx",23.3055747817803,6
"ICHwk4/02","Sx",16.4183685168826,4.25
"ICHwk4/03","Sx",19.0180789563894,4.25
"ICHwk4/04","Sx",18.0732259993826,4.75
"ICHwk4/05","Sx",21.8602858736712,5.1
"ICHwk4/07","Sx",24.0199100564138,6.5
"ICHwk4/08","Sx",18.8546407709263,8
"ICHxw/101","Sx",17.7079449733272,3.5
"ICHxw/102","Sx",13.7299410990235,1.5
"ICHxw/103","Sx",15.6680931101665,2.5
"ICHxw/104","Sx",16.1809853799658,2.83333333333333
"ICHxw/110","Sx",19.3513771001418,4.16666666666667
"ICHxw/111","Sx",21.1011387913332,5.25
"ICHxw/112","Sx",18.8162860659658,7
"ICHxw/113","Sx",20.0974541714491,7
"ICHxwa/101","Sx",17.7511024505878,3.5
"ICHxwa/102","Sx",13.7462379274374,1.5
"ICHxwa/103","Sx",15.2131453481747,2
"ICHxwa/104","Sx",15.5152644908971,2.33333333333333
"ICHxwa/110","Sx",19.3132521180282,3.83333333333333
"ICHxwa/111","Sx",20.9117962185248,5
"ICHxwa/112","Sx",19.0224145500213,7
"ICHxwa/113","Sx",20.2898815273105,7
"IDFdc/01","Sx",16.7810887420086,3.25
"IDFdc/02","Sx",15.2452896286854,1.66666666666667
"IDFdc/03","Sx",16.6731659130094,2.9
"IDFdc/05","Sx",21.1251640650266,5.14285714285714
"IDFdc/06","Sx",19.5902624306379,5.85714285714286
"IDFdk1/01","Sx",16.3071564966019,3.25
"IDFdk1/02","Sx",15.5724839101484,1
"IDFdk1/03","Sx",14.6758343931445,1.85714285714286
"IDFdk1/04","Sx",15.7679432940172,2.83333333333333
"IDFdk1/05","Sx",19.4674219584308,4
"IDFdk1/06","Sx",20.7038157266301,5.25
"IDFdk2/01","Sx",16.6001505476566,3.25
"IDFdk2/02","Sx",15.063829126588,1.66666666666667
"IDFdk2/03","Sx",16.5729456011816,2.9
"IDFdk2/04","Sx",18.7102476072415,4
"IDFdk2/05","Sx",21.0642060220003,5.14285714285714
"IDFdk2/06","Sx",19.5076809097324,5.85714285714286
"IDFdk2/07","Sx",18.409397287841,7.14285714285714
"IDFdk3/01","Sx",17.7412546478642,3.5
"IDFdk3/02","Sx",12.8080721475928,1.5
"IDFdk3/03","Sx",15.2027602268073,1.5
"IDFdk3/04","Sx",15.3074217498582,2
"IDFdk3/06","Sx",15.8103451327306,2.5
"IDFdk3/07","Sx",19.4357844769456,4
"IDFdk3/08","Sx",20.5544486416357,4
"IDFdk3/09","Sx",17.5611797323022,7
"IDFdk4/01","Sx",14.6824228748488,2.875
"IDFdk4/02","Sx",12.2896528822594,1
"IDFdk4/03","Sx",11.0131800942312,1.5
"IDFdk4/04","Sx",13.4205285450385,1.5
"IDFdk4/05","Sx",13.701257523675,2.25
"IDFdk4/06","Sx",11.6355186090806,2.5
"IDFdk4/07","Sx",13.2557776812477,2.5
"IDFdk4/08","Sx",15.8832028431851,4
"IDFdk4/09","Sx",17.4403012430934,4
"IDFdk4/10","Sx",16.4035988601943,7
"IDFdk5/101","Sx",14.8623761555605,3.16666666666667
"IDFdk5/102","Sx",11.8135755710819,1.5
"IDFdk5/103","Sx",13.5331892682886,2
"IDFdk5/104","Sx",14.196296371923,2.5
"IDFdk5/110","Sx",18.4826701057522,5
"IDFdk5/111","Sx",15.9100049582477,7.2
"IDFdm1/01","Sx",15.8317269547939,2.75
"IDFdm1/03","Sx",15.0796036077409,1.59090909090909
"IDFdm1/04","Sx",15.150920942983,2
"IDFdm1/05","Sx",17.8136200959596,3
"IDFdm1/06","Sx",21.1614546591079,4.5
"IDFdm1/07","Sx",20.2018405965471,5.9
"IDFdm2/101","Sx",15.0589446084733,2.83333333333333
"IDFdm2/102","Sx",13.1722362247026,1
"IDFdm2/103","Sx",13.9712103542021,2
